,loss,mse,mae,val_loss,val_mse,val_mae
0,0.1414004991063848,0.02259780652821064,0.10663281381130219,0.07043454516679049,0.005014136433601379,0.04235299676656723
1,0.0968679321743548,0.009428066201508045,0.06814669817686081,0.06279259375296534,0.004005522467195988,0.03708188235759735
2,0.09177836098708213,0.008463638834655285,0.06412969529628754,0.057551325019449,0.003366236574947834,0.03338094428181648
3,0.08955850640777499,0.008062349632382393,0.06260137259960175,0.058002667501568794,0.003441478358581662,0.031817544251680374
4,0.08810190809424967,0.0078056566417217255,0.06160620599985123,0.06021681950427592,0.003706978168338537,0.03412661701440811
5,0.08705853488761932,0.007619450334459543,0.06094396486878395,0.05420220399275422,0.0029959683306515217,0.03167031332850456
6,0.08603820711374283,0.0074393730610609055,0.060401707887649536,0.05394368564710021,0.0029733027331531048,0.029727648943662643
7,0.08544862524140626,0.0073382253758609295,0.0600300170481205,0.05489399811252951,0.0030898279510438442,0.0307486392557621
8,0.08486774075310677,0.007239340804517269,0.05973481386899948,0.054740774501115086,0.0030719107016921043,0.030030105262994766
9,0.08427657342515886,0.007140357047319412,0.0594203807413578,0.05082472724374384,0.0026449449360370636,0.029313286766409874
10,0.08389940795954316,0.007075672037899494,0.05909549444913864,0.05360980068799108,0.002950784284621477,0.029482461512088776
11,0.08311486104037613,0.0069441660307347775,0.05862138792872429,0.05219663740135729,0.002790658501908183,0.030422460287809372
12,0.08283974627032877,0.00689873518422246,0.05848993360996246,0.05008852400351316,0.0025752680376172066,0.028604766353964806
13,0.08268566241953522,0.006873004138469696,0.05833631008863449,0.049759349981322885,0.002533195773139596,0.028576670214533806
14,0.08237207287922502,0.006817580200731754,0.058228254318237305,0.04977541418746114,0.0025443623308092356,0.028021758422255516
15,0.08202449827454984,0.006761530414223671,0.05806561931967735,0.04727307187393308,0.0022843959741294384,0.028229577466845512
16,0.08185154090635478,0.0067336843349039555,0.0579475536942482,0.051971091376617554,0.0027828633319586515,0.028637075796723366
17,0.08167712215799838,0.006704662926495075,0.05782516300678253,0.048537052273750304,0.002411401830613613,0.02917397767305374
18,0.08179071132559329,0.006724173668771982,0.057863879948854446,0.05156138892285526,0.0027368427254259586,0.029544515535235405
19,0.0812922288198024,0.00664206687361002,0.057664599269628525,0.05016625999007374,0.002593638375401497,0.028979342430830002
20,0.08106393626425415,0.0066062044352293015,0.057515788823366165,0.046868144469335675,0.002258963417261839,0.0271412655711174
21,0.0809351250110194,0.006583384703844786,0.05745263770222664,0.05023678218945861,0.0026119386311620474,0.028024502098560333
22,0.08081759265623986,0.006563945207744837,0.05733640864491463,0.04657673368696123,0.0022282302379608154,0.026708083227276802
23,0.08066088481340557,0.006538169924169779,0.05734267458319664,0.04907903380692005,0.0024758153595030308,0.02811627835035324
24,0.08079030265565962,0.006558315362781286,0.05738643929362297,0.050173592949286104,0.0025930809788405895,0.029296783730387688
25,0.08053645223844796,0.006519902963191271,0.05730133503675461,0.04696984823793173,0.0022781244479119778,0.026132410392165184
26,0.08041361781768501,0.006496740505099297,0.05721531808376312,0.04869937823154032,0.0024596890434622765,0.026329517364501953
27,0.08028771818149835,0.006478776689618826,0.057147521525621414,0.04731481598690152,0.002310404321178794,0.027364959940314293
28,0.08016790114343167,0.006458777002990246,0.057027772068977356,0.0489259796962142,0.0024577241856604815,0.027813689783215523
29,0.08016526672523469,0.006455692462623119,0.057104237377643585,0.04601729213260114,0.002169742016121745,0.027487564831972122
30,0.07996528138406575,0.006425519473850727,0.056962620466947556,0.049136564582586285,0.0025067958049476147,0.026465658098459244
31,0.07987930349539965,0.00641187047585845,0.05693899095058441,0.045734130167402326,0.0021668430417776108,0.025351203978061676
32,0.07981141692958772,0.006401229649782181,0.05684677138924599,0.04595574130304158,0.0021568741649389267,0.028001461178064346
33,0.07957843689713627,0.0063620032742619514,0.05685057491064072,0.04642489708028734,0.0022200932726264,0.02679525502026081
34,0.07958935656119139,0.0063628023490309715,0.05680854991078377,0.04640346779488027,0.0022101327776908875,0.027047237381339073
35,0.07953058148734271,0.0063548097386956215,0.0567600280046463,0.04530042195692659,0.0021136642899364233,0.025634707883000374
36,0.07941526390146464,0.006336322985589504,0.05675261840224266,0.04874853521585464,0.0024586699437350035,0.02751489169895649
37,0.07942012589424849,0.006338974926620722,0.05675773322582245,0.05001977884676308,0.0025799504946917295,0.02814912050962448
38,0.07960388851352036,0.006368174217641354,0.05683212727308273,0.04430820517707616,0.002021624008193612,0.02650618366897106
39,0.07937070894986391,0.006327691487967968,0.05668393522500992,0.04769474992994219,0.0023448062129318714,0.026554571464657784
40,0.07920536794234068,0.006301638670265675,0.05666713789105415,0.04677443106658757,0.0022465407382696867,0.027959464117884636
41,0.07908649178687482,0.006281177047640085,0.056648846715688705,0.0460661002760753,0.0021909011993557215,0.026606056839227676
42,0.07900080556049943,0.0062716142274439335,0.056572046130895615,0.0452772032096982,0.0021118000149726868,0.02684762328863144
43,0.07913968397770077,0.0062917242757976055,0.056575268507003784,0.04557828986085952,0.0021365266293287277,0.027050286531448364
44,0.07900874101091176,0.006271036341786385,0.056506089866161346,0.04619794155936688,0.0021944441832602024,0.02763541042804718
45,0.07870133864693343,0.0062231747433543205,0.056416820734739304,0.046928037866018714,0.0022612104658037424,0.028620928525924683
46,0.07913106246851384,0.006290507037192583,0.056623443961143494,0.04232073679566383,0.0018541436875239015,0.024359894916415215
47,0.07876240712124855,0.006231621373444796,0.05640459060668945,0.04648759216535837,0.002223951043561101,0.02682425267994404
48,0.07883105311077088,0.00624266779050231,0.056440260261297226,0.044337995224632325,0.0020271725952625275,0.025436772033572197
