,loss,mse,mae,val_loss,val_mse,val_mae
0,0.11151423567595581,0.01684877648949623,0.08167104423046112,0.05012378916144371,0.0025475467555224895,0.027008719742298126
1,0.06601745966821909,0.004397992976009846,0.042809903621673584,0.04427262214943767,0.002011169446632266,0.021311845630407333
2,0.0598679516899089,0.0036187211517244577,0.03833731636404991,0.042309473585337404,0.001846240134909749,0.019723234698176384
3,0.05706111185563107,0.003290502354502678,0.036329492926597595,0.039391509716709454,0.0016112992307171226,0.017591698095202446
4,0.055233220774680375,0.003085449105128646,0.0352289192378521,0.04843053605407476,0.0024604606442153454,0.020725982263684273
5,0.053970257223894195,0.002944733714684844,0.03452830761671066,0.03618844262634714,0.0013580936938524246,0.017262855544686317
6,0.05289770533020298,0.0028314394876360893,0.03389017656445503,0.0377038162946701,0.0014938892563804984,0.017471564933657646
7,0.052129198651139935,0.0027487173210829496,0.03328997269272804,0.03783596304555734,0.001503392937593162,0.01597977615892887
8,0.05154803751036525,0.0026891264133155346,0.032978545874357224,0.03591613187765082,0.0013563897227868438,0.01555834524333477
9,0.05100972173735499,0.0026328915264457464,0.032712288200855255,0.037468469465772314,0.0014665278140455484,0.01643339917063713
10,0.050353893547629314,0.0025669375900179148,0.03230956196784973,0.03525000034521023,0.0012912268284708261,0.017328361049294472
11,0.04998950893680255,0.0025300902780145407,0.03209161385893822,0.03243988904481133,0.0011012962786480784,0.015408099628984928
12,0.04932868109395107,0.002463800134137273,0.03165382891893387,0.033513422990217805,0.0011824803659692407,0.01501474529504776
13,0.04873587729719778,0.00240594195201993,0.031320974230766296,0.034633959339310724,0.0012624922674149275,0.016150329262018204
14,0.04859777650174995,0.002395868068560958,0.031162671744823456,0.03240320509610077,0.0011131740175187588,0.014354175888001919
15,0.04799158934193353,0.002332779113203287,0.030949942767620087,0.035176321181158224,0.001304670120589435,0.016590168699622154
16,0.04788891177934905,0.002324744127690792,0.030882515013217926,0.03221047490214308,0.0010920152999460697,0.015705902129411697
17,0.04756082795870801,0.00229094666428864,0.03072473220527172,0.032430600517739855,0.0011063507990911603,0.015075859613716602
18,0.0475253982655704,0.002288256073370576,0.030652804300189018,0.03522260072330634,0.001306879916228354,0.015021132305264473
19,0.04711257979584237,0.002248792676255107,0.03047524392604828,0.0318097606425484,0.0010663310531526804,0.014480741694569588
20,0.046776196953530115,0.002217259956523776,0.030248448252677917,0.03292378747214874,0.0011421235976740718,0.015690812841057777
21,0.046328361351042985,0.002175519010052085,0.030093800276517868,0.0321013059746474,0.0010998829966410995,0.014086006209254265
22,0.046377462275947134,0.0021794941276311874,0.030049489811062813,0.030519808238993088,0.0009888242930173874,0.013850241899490356
23,0.04652665680584808,0.0021943182218819857,0.030138835310935974,0.03136432752013207,0.001051323371939361,0.013894131407141685
24,0.04616327933035791,0.0021606774535030127,0.029955735430121422,0.036834800293048225,0.0014259287854656577,0.016579940915107727
25,0.0459216457263877,0.0021373038180172443,0.029882721602916718,0.031933457997317116,0.0010815742425620556,0.01458889339119196
26,0.04588043024763465,0.002132878638803959,0.029863309115171432,0.0322955513248841,0.001111761317588389,0.013969355262815952
27,0.045585495953758555,0.0021062567830085754,0.02969941683113575,0.03116973942145705,0.0010518452618271112,0.01271398738026619
28,0.045381695991382004,0.0020866533741354942,0.029645107686519623,0.030218703315282862,0.0009793860372155905,0.013725711032748222
29,0.045382945875947676,0.0020884189289063215,0.029628438875079155,0.032419051953280965,0.0011082617565989494,0.015320013277232647
30,0.0454580280991892,0.0020944804418832064,0.029666868969798088,0.0318750978137056,0.0010872132843360305,0.013998876325786114
31,0.04507493255349497,0.0020581779535859823,0.029455237090587616,0.0332416780727605,0.0011956550879403949,0.013680786825716496
32,0.04493349393519262,0.002045698929578066,0.029447339475154877,0.03435109770235916,0.0012467001797631383,0.01526731438934803
33,0.0448315394235154,0.002037197118625045,0.029392432421445847,0.030828137043863536,0.0010155815398320556,0.01374735590070486
34,0.044663366405293344,0.0020200384315103292,0.029337873682379723,0.030336084108178816,0.0009800676489248872,0.014251161366701126
35,0.044992832640806835,0.002052794909104705,0.029397359117865562,0.0321171204559505,0.0011102830758318305,0.01341050025075674
36,0.044519779967765016,0.002008073730394244,0.029274463653564453,0.03298085421634217,0.0011675371788442135,0.014827154576778412
37,0.044469560359915096,0.0020052932668477297,0.029250100255012512,0.03180495785549283,0.0010756123811006546,0.015289012342691422
38,0.04430720457807183,0.0019884449429810047,0.02914470061659813,0.032918927952026326,0.0011694750282913446,0.013535029254853725
39,0.04408644758164883,0.0019677169620990753,0.029152899980545044,0.03150157667386035,0.0010632998310029507,0.014372754842042923
40,0.04415372347148756,0.0019746359903365374,0.02913474105298519,0.029024601023023327,0.000905956665519625,0.012725397013127804
41,0.04406257423572242,0.001964628230780363,0.02911061979830265,0.030343294168512027,0.0009900046279653907,0.013352361507713795
42,0.044230218312392634,0.0019811976235359907,0.029182543978095055,0.030484825779373448,0.0009923952165991068,0.013836100697517395
43,0.04405754513728122,0.001966027310118079,0.029092062264680862,0.02954095950660606,0.0009323660633526742,0.014137668535113335
44,0.04393702176089088,0.0019524851813912392,0.029072917997837067,0.030992365255951882,0.001023541553877294,0.014515395276248455
45,0.043758900569130975,0.0019400556338950992,0.029034331440925598,0.02930411644279957,0.0009267792338505387,0.013082065619528294
46,0.04371132891004284,0.0019344575703144073,0.028931384906172752,0.030258173098166783,0.0009795230580493808,0.013401631265878677
47,0.04386210595878462,0.0019467356614768505,0.029037432745099068,0.03496674559389552,0.001301187090575695,0.016673782840371132
48,0.043635890760148566,0.001927508506923914,0.02895112708210945,0.030719935505961377,0.0010186843574047089,0.012801684439182281
49,0.04350396204429368,0.001917248941026628,0.028896791860461235,0.029844401196266215,0.0009599338518455625,0.012635191902518272
50,0.043709502167378865,0.0019348664209246635,0.02900143340229988,0.029398865172018607,0.0009228528942912817,0.013379434123635292
51,0.04335386116678516,0.001901970710605383,0.02887236513197422,0.03047381954267621,0.0010031157871708274,0.014130104333162308
52,0.04349034093009929,0.0019147454295307398,0.02891319990158081,0.03079630763269961,0.0010163516271859407,0.013371054083108902
53,0.04328109201043844,0.0018950016237795353,0.028854751959443092,0.03081985652136306,0.0010196700459346175,0.01371951773762703
54,0.04327630708614985,0.001895587658509612,0.028816696256399155,0.029925295691937207,0.0009679549257270992,0.012787829153239727
55,0.043468983576943475,0.0019136188784614205,0.028876621276140213,0.02967770967942973,0.0009581985068507493,0.013086671009659767
