,loss,mse,mae,val_loss,val_mse,val_mae
0,0.05635734260082245,0.0038868694100528955,0.03336125984787941,0.03774408244838317,0.0014632190577685833,0.015869587659835815
1,0.03657276353177925,0.0013963832752779126,0.015404774807393551,0.030487731797620654,0.0009692165767773986,0.01155870407819748
2,0.033171177444358664,0.0011618429562076926,0.012675398029386997,0.02828811274530987,0.0008502665441483259,0.009510637260973454
3,0.030904079684987665,0.0010174016933888197,0.011289933696389198,0.027032389069596926,0.000777565233875066,0.009568748995661736
4,0.029876334419629225,0.0009630381828173995,0.010524198412895203,0.031010789209976793,0.0010326558258384466,0.009884114377200603
5,0.028361088883442184,0.000871706404723227,0.009725773707032204,0.02618400498914222,0.0007421037298627198,0.008938751183450222
6,0.02799623311419661,0.0008512893109582365,0.009579198434948921,0.02619499676239987,0.0007478144834749401,0.008537775836884975
7,0.02727413698254774,0.0008144693565554917,0.009044941514730453,0.024983993532756963,0.0006816976820118725,0.0075957151129841805
8,0.026500765658759824,0.0007696649990975857,0.008801783435046673,0.026614767371987303,0.0007802890613675117,0.008050535805523396
9,0.02601311292188863,0.0007469205884262919,0.008625203743577003,0.02437508646864444,0.000655792304314673,0.007168650161474943
10,0.025345934896419446,0.0007083354284986854,0.008276153355836868,0.02613233100933333,0.0007567207212559879,0.008592523634433746
11,0.02502265992263953,0.0006962173501960933,0.008112403564155102,0.022551325607734422,0.0005754228332079947,0.0072231111116707325
12,0.02496726862853393,0.0006958471494726837,0.008006096817553043,0.027018017267497876,0.0008119223057292402,0.007736369036138058
13,0.024795788299913208,0.0006878650165162981,0.00792699120938778,0.023205266299967966,0.0006027384661138058,0.007004874758422375
14,0.023998827420485515,0.000651033828034997,0.0077378288842737675,0.023720504563922683,0.0006239276262931526,0.0077108358964324
15,0.024199471540826682,0.0006642283988185227,0.007947170175611973,0.025806732134272654,0.0007338625728152692,0.007279537618160248
16,0.023378244769992305,0.0006210061837919056,0.007467238698154688,0.021943977992050348,0.0005503013962879777,0.006587943993508816
17,0.023403273827473942,0.0006260976078920066,0.007337889168411493,0.026854417681073148,0.0008015354978851974,0.007218002807348967
18,0.023365491912700237,0.0006206560065038502,0.007458256091922522,0.02048131457529962,0.0004813280247617513,0.0061355759389698505
19,0.022582538806600497,0.0005866103456355631,0.007205224595963955,0.021711818523084125,0.0005426316638477147,0.006430089008063078
20,0.02256464215926826,0.0005838603829033673,0.007134198676794767,0.023326643059651056,0.0006060386658646166,0.009536342695355415
21,0.022151887335736926,0.0005653668777085841,0.007037283852696419,0.024754998991265893,0.0006739437812939286,0.010480942204594612
22,0.022437891619823253,0.0005803645472042263,0.007176664657890797,0.025181159703060986,0.0007161923567764461,0.006735506467521191
23,0.021899785163113847,0.0005507952882908285,0.006872061640024185,0.023901484531039994,0.0006565847434103489,0.006678852252662182
24,0.02158399473914566,0.0005395045154727995,0.006896116770803928,0.025448406371288,0.0007378933951258659,0.007073345128446817
25,0.02159040647636478,0.0005420740344561636,0.006759271956980228,0.02277618459891528,0.0005946137243881822,0.006156871560961008
26,0.021244785577679674,0.0005229502567090094,0.006741772405803204,0.020529455381135146,0.0004937115008942783,0.0057679833844304085
27,0.020921817002429937,0.0005098602850921452,0.0067246900871396065,0.027471228019955257,0.0008679285529069602,0.007323580794036388
28,0.021034471840054417,0.0005163471796549857,0.006638859864324331,0.021830150548679133,0.0005571461515501142,0.006374517921358347
29,0.02103090303600766,0.0005120846908539534,0.006588929332792759,0.02213471053633839,0.0005719613982364535,0.0064197019673883915
30,0.020313784196817626,0.0004903719527646899,0.006504146382212639,0.021621985853028793,0.000544348091352731,0.006727849133312702
31,0.020306331980585433,0.00048710411647334695,0.006474218796938658,0.020932364778903624,0.0005212845280766487,0.005821279250085354
32,0.020406754871364684,0.0004969948204234242,0.006459705997258425,0.022095530739364523,0.0005705124349333346,0.006303533911705017
33,0.02040452867707548,0.000494337291456759,0.0063345953822135925,0.021162433119801184,0.0005313529400154948,0.006136682350188494
34,0.019885892341456688,0.00046835356624796987,0.006276707164943218,0.021638997953074675,0.000553507823497057,0.006576533429324627
35,0.01959208118574073,0.0004623174900189042,0.006137853022664785,0.024900561653388043,0.0007132920436561108,0.00682850880548358
36,0.01946637564493964,0.0004568072909023613,0.0063307699747383595,0.02328354520412783,0.0006354424986056983,0.0053583839908242226
37,0.019851824714569376,0.0004671303613577038,0.006083428859710693,0.02337680597168704,0.0006452303496189415,0.005918199196457863
38,0.019389348541541646,0.0004511236911639571,0.006155767012387514,0.0213662845067059,0.0005490489420481026,0.005219371523708105
39,0.01937072074584042,0.0004562555404845625,0.00609066616743803,0.02147614380189528,0.0005511993658728898,0.006155682262033224
40,0.019577811426327873,0.0004561008245218545,0.00611632876098156,0.021275667402272422,0.000535589933861047,0.006049646995961666
41,0.01924424573080614,0.00044467809493653476,0.006009323056787252,0.02177472261711955,0.0005653777625411749,0.006312855053693056
42,0.018670383683638648,0.000427627848694101,0.005944079719483852,0.024442462008446453,0.000695178285241127,0.005975012201815844
43,0.018975893774380286,0.0004416900628712028,0.006023832596838474,0.020284175438185535,0.000497132888995111,0.005185358691960573
44,0.01912741064870109,0.00044183857971802354,0.005911563988775015,0.019408165065882107,0.0004630468029063195,0.005181178450584412
45,0.01889135582256131,0.00043659849325194955,0.0061392164789140224,0.02052204358391464,0.0005158698768354952,0.006275421939790249
46,0.01869488393771462,0.00042620615568012,0.005971198435872793,0.020245044456484416,0.0004912124713882804,0.005233823321759701
47,0.018141438698318475,0.00040515477303415537,0.005665205884724855,0.02101889847156902,0.0005175989354029298,0.007869643159210682
48,0.018211099499603735,0.00040686276042833924,0.00569365406408906,0.021908611967228354,0.0005835159099660814,0.005419228691607714
49,0.018039066429870822,0.0003975598083343357,0.0056455484591424465,0.022078100739357374,0.0005868878797627985,0.005602448713034391
50,0.01815624031742724,0.0004018420004285872,0.0058002476580441,0.019866166890909275,0.0004867302777711302,0.0047185481525957584
51,0.018114917848336822,0.00040389553760178387,0.005802679341286421,0.02069789167648802,0.0005113552324473858,0.0068105896934866905
52,0.017700902509580677,0.000385953055229038,0.005555812735110521,0.0202279119581605,0.0005052732303738594,0.005240500904619694
53,0.017725334823674832,0.0003869897627737373,0.0056242989376187325,0.020944386374515792,0.0005301658529788256,0.006338760256767273
54,0.018042217052619283,0.00039835451752878726,0.005609764251857996,0.022551078780864677,0.000605075852945447,0.005848376080393791
55,0.017628452627298733,0.0003857781121041626,0.00563167966902256,0.020526723579193155,0.0005136562394909561,0.005875790491700172
56,0.01783587856334634,0.00039384845877066255,0.005629350431263447,0.02103060734147827,0.0005271430709399283,0.006074428092688322
57,0.017509189230622724,0.0003844846214633435,0.005647718906402588,0.02003307139345755,0.0005013108602724969,0.005109359510242939
58,0.016959567423909902,0.0003608650586102158,0.005417712964117527,0.01961707429261878,0.0004794855776708573,0.005026646889746189
59,0.017127484248097364,0.0003699969092849642,0.005553658120334148,0.020198961429608364,0.0005011447938159108,0.00563018349930644
60,0.017076541545878475,0.00036828682641498744,0.005397725384682417,0.023030036970352132,0.0006360125262290239,0.005522303748875856
61,0.0170569011340073,0.000367987435311079,0.005423224531114101,0.02137637559324503,0.000553142512217164,0.005567296873778105
62,0.016915614448565368,0.00036016872036270797,0.005361602175980806,0.01939814570437496,0.0004711834480985999,0.004627009388059378
63,0.017015038278186692,0.0003649117425084114,0.0054733953438699245,0.0227536396899571,0.0006087814690545201,0.007310620043426752
64,0.016985809940767163,0.0003620941424742341,0.005412961356341839,0.019825126235373317,0.0004853926657233387,0.004881173372268677
65,0.017512108164373784,0.0003851325309369713,0.005497409030795097,0.020425022615430256,0.0005197198479436338,0.005241741891950369
66,0.01691612056766947,0.0003666268603410572,0.00535039184615016,0.02164451749374469,0.0005782120279036462,0.005661865696310997
67,0.01590015079632091,0.0003282426332589239,0.0050855642184615135,0.02073097725554059,0.0005280948826111853,0.005757370498031378
68,0.01675124017250103,0.00035728595685213804,0.0052788774482905865,0.020075525337209302,0.0004991936148144305,0.004876278340816498
69,0.016384967005966852,0.00034209139994345605,0.005233163479715586,0.023144165134678284,0.000655359763186425,0.005992417689412832
70,0.016581608823034912,0.0003497297875583172,0.005268997047096491,0.023391143994716306,0.0006526330835185945,0.00611494667828083
71,0.016312635334519047,0.0003402736329007894,0.00528238108381629,0.025127282169026634,0.0007592028705403209,0.005725192371755838
72,0.01638326104148291,0.0003441565786488354,0.005318655166774988,0.02171089851530269,0.0005860156379640102,0.0052067795768380165
